sim_id,total_return_pct,sharpe_annual,max_drawdown_pct
456,24.810681777078546,2.6068002850774574,-5.311327292796275
457,7.127976437322281,1.6674847190534514,-6.774390790228413
458,44.61551390432583,3.0085236974333625,-3.980931809980881
459,171.51450228547512,4.818592995173768,-2.078320878233353
460,72.95447137511898,3.673903831386997,-10.251283499162112
461,80.90256831193958,3.4940413763946214,-11.00936791774787
462,48.31365060447206,3.096859958208577,-7.297400776485919
463,61.847694666942196,3.715783176226073,-5.506445340462774
464,272.39899597627016,5.566194254392749,-5.30353267096737
465,217.89929638343386,4.681433653919968,-7.915118232314356
466,84.87029722879369,4.072268050982566,-7.676258671503378
467,110.62206156207392,3.999227226453358,-2.52086557713187
468,79.56304587662531,3.404574444589219,-9.145475328176955
469,113.29583269441761,4.3944793138225595,-6.316586520088762
470,79.92935029185315,3.9375295073372016,-4.813021604576884
471,156.37686376756844,4.882960310222534,-5.547877208895646
472,40.58074818531725,3.4801683154376444,-6.5738392180601295
473,36.13263266342659,3.1059198890815765,-7.0938007699953065
474,351.15602345576144,5.963564379382475,-2.011950794415418
475,70.05205516895887,3.589761057019073,-5.696216441204671
476,119.7807747054092,3.8710622940685018,-8.380772411855853
477,68.78795772909537,3.5071857739932257,-5.021629172583442
478,42.14837788683512,3.910050680236731,-2.9930614993482263
479,-7.629831036612211,-1.1434933514199073,-13.235872874356513
480,65.03267847227141,4.938898985434105,-5.925108643881261
481,169.25774851766135,4.226796939280998,-6.594871521773671
482,45.726258696885225,3.838988643172764,-11.739449530229463
483,73.73596670427776,3.274688795356557,-6.81872707126151
484,117.92865225641407,4.643715359651984,-2.217362065956685
485,176.21366160072145,5.320453173947632,-5.303532670967382
486,123.65463669358734,3.8828723942316876,-6.628234447305603
487,24.02479366606225,1.788073579681019,-9.66846662562142
488,52.40201676571705,3.32628896930803,-5.571797882161544
489,20.13061985018578,3.6433829934782147,-5.462931821417483
490,90.88371220511095,3.8033191284798322,-1.6553636452262044
491,40.23821758682242,3.4995213701150405,-7.969468984475226
492,49.22704824767723,2.7709911718750404,-6.179165945175935
493,197.5768252344554,5.152607596211351,-6.449686042392322
494,72.02813480552737,4.408432521817853,-6.504848038689282
495,88.1315813247095,3.4239837736050145,-11.147396907863405
496,33.100640512025436,2.326766555934382,-7.938098170483688
497,99.31559865117347,4.030806215695048,-4.634650530466233
498,101.40404012468326,4.747012535065373,-6.588823941337729
499,31.848491598768412,2.152256453555306,-7.722844373736004
500,52.33878053415848,4.079618547204111,-7.369397735431338
501,202.2409151724142,5.765915752460331,-2.0354743250119434
